hopeful,inspired,7.1,-1.46,5.78,-2.09
hopeful,anew,7.1,-1.46,5.78,-2.09
hoping,inspired,7.1,-1.46,5.78,-2.09
horror,anew,2.76,-2.25,7.21,-2.14
horse,anew,5.89,-1.55,3.89,-2.17
hospital,anew,5.04,-2.45,5.98,-2.54
hostage,anew,2.2,-1.8,6.76,-2.63
hostile,anew,2.73,-1.5,6.44,-2.28
hotel,anew,6,-1.77,4.8,-2.53
house,anew,7.26,-1.72,4.56,-2.41
hug,anew,8,-1.55,5.35,-2.76
humane,anew,6.89,-1.7,4.5,-1.91
humble,anew,5.86,-1.42,3.74,-2.33
humiliate,ashamed,2.24,-1.34,6.14,-2.42
humiliate,anew,2.24,-1.34,6.14,-2.42
humiliated,ashamed,2.24,-1.34,6.14,-2.42
humiliating,ashamed,2.24,-1.34,6.14,-2.42
humor,anew,8.56,-0.81,5.5,-2.91
hungry,anew,3.58,-2.01,5.13,-2.44
hurricane,anew,3.34,-2.12,6.83,-2.06
hurt,anew,1.9,-1.26,5.85,-2.49
hydrant,anew,5.02,-0.93,3.71,-1.75
icebox,anew,4.95,-1,4.17,-2.11
idea,anew,7,-1.34,5.86,-1.81
identity,anew,6.57,-1.99,4.95,-2.24
idiot,anew,3.16,-1.91,4.21,-2.47
idol,anew,6.12,-1.86,4.95,-2.14
ignorance,anew,3.07,-2.25,4.39,-2.49
illness,anew,2.48,-1.4,4.71,-2.24
imagine,anew,7.32,-1.52,5.98,-2.14
immature,anew,3.39,-1.7,4.15,-1.96
immoral,anew,3.5,-2.16,4.98,-2.48
impair,anew,3.18,-1.86,4.04,-2.14
impotent,anew,2.81,-1.92,4.57,-2.59
impress,impressed,7.33,-1.84,5.42,-2.65
impressed,impressed,7.33,-1.84,5.42,-2.65
impressed,anew,7.33,-1.84,5.42,-2.65
impressing,impressed,7.33,-1.84,5.42,-2.65
improve,anew,7.65,-1.16,5.69,-2.15
incentive,anew,7,-1.72,5.69,-2.45
indifferent,indifferent,4.61,-1.28,3.18,-1.85
indifferent,anew,4.61,-1.28,3.18,-1.85
industry,anew,5.3,-1.61,4.47,-2.43
infant,anew,6.95,-2.08,5.05,-2.66
infatuation,anew,6.73,-2.08,7.02,-1.87
infection,anew,1.66,-1.34,5.03,-2.77
inferior,anew,3.07,-1.57,3.83,-2.05
inhabitant,anew,5.05,-1.34,3.95,-1.97
injury,anew,2.49,-1.76,5.69,-2.06
ink,anew,5.05,-0.81,3.84,-1.88
innocent,anew,6.51,-1.34,4.21,-1.99
insane,violent,2.85,-1.94,5.83,-2.45
insane,anew,2.85,-1.94,5.83,-2.45
insect,anew,4.07,-2.16,4.07,-2.46
insecure,ashamed,2.36,-1.33,5.56,-2.34
insecure,anew,2.36,-1.33,5.56,-2.34
insolent,annoying,4.35,-1.76,5.38,-2.37
insolent,anew,4.35,-1.76,5.38,-2.37
inspire,inspired,6.97,-1.91,5,-2.53
inspire,anew,6.97,-1.91,5,-2.53
inspired,inspired,7.15,-1.85,6.02,-2.67
inspired,anew,7.15,-1.85,6.02,-2.67
insult,annoying,2.29,-1.33,6,-2.46
insult,anew,2.29,-1.33,6,-2.46
insulted,annoying,2.29,-1.33,6,-2.46
intellect,anew,6.82,-1.96,4.75,-2.5
intercourse,anew,7.36,-1.57,7,-2.07
interest,anew,6.97,-1.53,5.66,-2.26
intimate,anew,7.61,-1.51,6.98,-2.21
intruder,anew,2.77,-2.32,6.86,-2.41
invader,anew,3.05,-2.01,5.5,-2.4
invest,anew,5.93,-2.1,5.12,-2.42
iron,anew,4.9,-1.02,3.76,-2.06
irritate,annoying,3.11,-1.67,5.76,-2.15
irritate,anew,3.11,-1.67,5.76,-2.15
irritated,annoying,3.11,-1.67,5.76,-2.15
irritating,annoying,3.11,-1.67,5.76,-2.15
item,anew,5.26,-0.86,3.24,-2.08
jail,anew,1.95,-1.27,5.49,-2.67
jealous,jealous,2.51,-1.83,6.36,-2.66
jealousy,jealous,2.51,-1.83,6.36,-2.66
jealousy,anew,2.51,-1.83,6.36,-2.66
jelly,anew,5.66,-1.44,3.7,-2.29
jewel,anew,7,-1.72,5.38,-2.54
jipped,unfortunate,2,0,4,0
joke,anew,8.1,-1.36,6.74,-1.84
jolly,happy,7.41,-1.92,5.57,-2.8
jolly,anew,7.41,-1.92,5.57,-2.8
journal,anew,5.14,-1.49,4.05,-1.96
joy,happy,8.6,-0.71,7.22,-2.13
joy,anew,8.6,-0.71,7.22,-2.13
joyful,happy,8.22,-1.22,5.98,-2.54
joyful,anew,8.22,-1.22,5.98,-2.54
joyous,happy,8.6,-0.71,7.22,-2.13
jug,anew,5.24,-1.65,3.88,-2.15
jumping,excited,8.66,-1.64,6.92,-2.3
justice,anew,7.78,-1.35,5.47,-2.54
kerchief,anew,5.11,-1.33,3.43,-2.08
kerosene,anew,4.8,-1.59,4.34,-2.51
ketchup,anew,5.6,-1.35,4.09,-2.08
kettle,anew,5.22,-0.91,3.22,-2.23
key,anew,5.68,-1.62,3.7,-2.18
kick,anew,4.31,-2.18,4.9,-2.35
kids,anew,6.91,-1.99,5.27,-2.36
killer,anew,1.89,-1.39,7.86,-1.89
kind,anew,7.59,-1.67,4.46,-2.55
kindness,anew,7.82,-1.39,4.3,-2.62
king,anew,7.26,-1.67,5.51,-2.77
kiss,anew,8.26,-1.54,7.32,-2.03
kitten,anew,6.86,-2.13,5.08,-2.45
knife,anew,3.62,-2.18,5.8,-2
knot,anew,4.64,-1.36,4.07,-2.15
knowledge,anew,7.58,-1.32,5.92,-2.32
lake,anew,6.82,-1.54,3.95,-2.44
lamb,anew,5.89,-1.73,3.36,-2.18
lamp,anew,5.41,-1,3.8,-2.12
lantern,anew,5.57,-1.19,4.05,-2.28
laughter,anew,8.45,-1.08,6.75,-2.5
lavish,anew,6.21,-2.03,4.93,-2.4
lawn,anew,5.24,-0.86,4,-1.79
lawsuit,anew,3.37,-2,4.93,-2.44
lazy,anew,4.38,-2.02,2.65,-2.06
leader,anew,7.63,-1.59,6.27,-2.18
learn,anew,7.15,-1.49,5.39,-2.22
legend,anew,6.39,-1.34,4.88,-1.76
leisurely,anew,6.88,-1.81,3.8,-2.38
leprosy,anew,2.09,-1.4,6.29,-2.23
lesbian,anew,4.67,-2.45,5.12,-2.27
letter,anew,6.61,-1.59,4.9,-2.37
liberty,anew,7.98,-1.22,5.6,-2.65
lice,anew,2.31,-1.78,5,-2.26
lie,anew,2.79,-1.92,5.96,-2.63
life,anew,7.27,-1.88,6.02,-2.62
lightbulb,anew,5.61,-1.28,4.1,-2.02
lighthouse,anew,5.89,-2.08,4.41,-2.44
lightning,anew,4.57,-2.66,6.61,-1.77
limber,anew,5.68,-1.49,4.57,-2.26
lion,anew,5.57,-1.99,6.2,-2.16
listless,anew,4.12,-1.73,4.1,-2.31
lively,lively,7.2,-1.97,5.53,-2.9
lively,anew,7.2,-1.97,5.53,-2.9
locker,anew,5.19,-1.31,3.38,-2.13
loneliness,lonely,1.61,-1.02,4.56,-2.97
loneliness,anew,1.61,-1.02,4.56,-2.97
lonely,lonely,2.17,-1.76,4.51,-2.68
lonely,anew,2.17,-1.76,4.51,-2.68
loser,anew,2.25,-1.48,4.95,-2.57
lost,anew,2.82,-1.83,5.82,-2.62
lottery,anew,6.57,-2.04,5.36,-2.45
louse,anew,2.81,-1.92,4.98,-2.03
love,love,8.72,-0.7,6.44,-3.35
love,anew,8.72,-0.7,6.44,-3.35
loved,love,8.64,-0.71,6.38,-2.68
loved,anew,8.64,-0.71,6.38,-2.68
lovely,love,8.68,-0.71,6.41,-3.015
loving,love,8.68,-0.71,6.41,-3.015
loyal,anew,7.55,-1.9,5.16,-2.42
lucky,fortunate,8.17,-1.06,6.53,-2.34
lucky,anew,8.17,-1.06,6.53,-2.34
lump,anew,4.16,-2.34,4.8,-2.82
luscious,anew,7.5,-1.08,5.34,-2.51
lust,anew,7.12,-1.62,6.88,-1.85
luxury,anew,7.88,-1.49,4.75,-2.91
machine,anew,5.09,-1.67,3.82,-2.4
mad,angry,2.44,-1.72,6.76,-2.26
mad,anew,2.44,-1.72,6.76,-2.26
madman,anew,3.91,-2.49,5.56,-2.78
maggot,anew,2.06,-1.47,5.28,-2.96
magical,anew,7.46,-1.64,5.95,-2.36
mail,anew,6.88,-1.74,5.63,-2.36
malaria,anew,2.4,-1.38,4.4,-2.54
malice,anew,2.69,-1.84,5.86,-2.75
man,anew,6.73,-1.7,5.24,-2.31
mangle,anew,3.9,-2.01,5.44,-2.1
maniac,anew,3.76,-2,5.39,-2.46
manner,anew,5.64,-1.34,4.56,-1.78
mantel,anew,4.93,-1.4,3.27,-2.23
manure,anew,3.1,-1.74,4.17,-2.09
market,anew,5.66,-1.02,4.12,-1.83
massacre,anew,2.28,-1.74,5.33,-2.63
masterful,anew,7.09,-1.78,5.2,-2.85
masturbate,anew,5.45,-2.02,5.67,-2.18
material,anew,5.26,-1.29,4.05,-2.34
measles,anew,2.74,-1.97,5.06,-2.44
medicine,anew,5.67,-2.06,4.4,-2.36
meek,anew,3.87,-1.69,3.8,-2.13
melody,anew,7.07,-1.79,4.98,-2.52
memories,anew,7.48,-1.61,6.1,-2.1
memory,anew,6.62,-1.5,5.42,-2.25
menace,anew,2.88,-1.64,5.52,-2.45
merriment,happy,7.9,-1.49,5.9,-2.42
merry,happy,7.9,-1.49,5.9,-2.42
merry,anew,7.9,-1.49,5.9,-2.42
messy,anew,3.15,-1.73,3.34,-2.37
metal,anew,4.95,-1.17,3.79,-1.96
method,anew,5.56,-1.76,3.85,-2.58
mighty,anew,6.54,-2.19,5.61,-2.38
mildew,anew,3.17,-1.36,4.08,-1.79
milk,anew,5.95,-2.16,3.68,-2.57
millionaire,anew,8.03,-1.42,6.14,-2.7
mind,anew,6.68,-1.84,5,-2.68
miracle,anew,8.6,-0.71,7.65,-1.67
mischief,anew,5.57,-2.05,5.76,-1.95
misery,sad,1.93,-1.6,5.17,-2.69
misery,anew,1.93,-1.6,5.17,-2.69
mistake,anew,2.86,-1.79,5.18,-2.42
mobility,anew,6.83,-1.79,5,-2.18
modest,anew,5.76,-1.28,3.98,-2.24
mold,anew,3.55,-1.7,4.07,-1.98
moment,anew,5.76,-1.65,3.83,-2.29
money,anew,7.59,-1.4,5.7,-2.66
month,anew,5.15,-1.09,4.03,-1.77
moody,anew,3.2,-1.58,4.18,-2.38
moral,anew,6.2,-1.85,4.49,-2.28
morbid,anew,2.87,-2.14,5.06,-2.68
morgue,anew,1.92,-1.32,4.84,-2.96
mosquito,anew,2.8,-1.91,4.78,-2.72
mother,anew,8.39,-1.15,6.13,-2.71
mountain,anew,6.59,-1.66,5.49,-2.43
movie,anew,6.86,-1.81,4.93,-2.54
mucus,anew,3.34,-2.29,3.41,-2.17
muddy,anew,4.44,-2.07,4.13,-2.13
muffin,anew,6.57,-2.04,4.76,-2.42
murderer,anew,1.53,-0.96,7.47,-2.18
muscular,anew,6.82,-1.63,5.47,-2.2
museum,anew,5.54,-1.86,3.6,-2.13
mushroom,anew,5.78,-2.22,4.72,-2.33
music,anew,8.13,-1.09,5.32,-3.19
mutation,anew,3.91,-2.44,4.84,-2.52
mutilate,anew,1.82,-1.45,6.41,-2.94
mystic,anew,6,-2.21,4.84,-2.57
naked,anew,6.34,-2.42,5.8,-2.8
name,anew,5.55,-2.24,4.25,-2.47
narcotic,anew,4.29,-2.3,4.93,-2.57
nasty,mean,3.58,-2.38,4.89,-2.5
nasty,anew,3.58,-2.38,4.89,-2.5
natural,anew,6.59,-1.57,4.09,-2.37
nature,anew,7.65,-1.37,4.37,-2.51
nectar,anew,6.9,-1.53,3.89,-2.48
needle,anew,3.82,-1.73,5.36,-2.89
neglect,neglected,2.63,-1.64,4.83,-2.31
neglect,anew,2.63,-1.64,4.83,-2.31
neglected,neglected,2.63,-1.64,4.83,-2.31
nervous,nervous,3.29,-1.47,6.59,-2.07
nervous,anew,3.29,-1.47,6.59,-2.07
neurotic,anew,4.45,-2.23,5.13,-2.76
neutral,content,5,-1.42,4.7,-2.54
neutralgood,content,6.06,-1.42,4.7,-2.54
news,anew,5.3,-1.67,5.17,-2.11
nice,anew,6.55,-2.44,4.38,-2.69
nightmare,anew,1.91,-1.54,7.59,-2.23
nipple,anew,6.27,-1.81,5.56,-2.55
noisy,anew,5.02,-2.02,6.38,-1.78
nonchalant,indifferent,4.74,-1.11,3.12,-1.93
nonchalant,anew,4.74,-1.11,3.12,-1.93
nonsense,anew,4.61,-1.63,4.17,-2.02
noose,anew,3.76,-1.64,4.39,-2.08
nourish,anew,6.46,-1.69,4.29,-2.51
nude,anew,6.82,-1.63,6.41,-2.09
nuisance,anew,3.27,-1.86,4.49,-2.69
nun,anew,4.93,-1.89,2.93,-1.8
nurse,anew,6.08,-2.08,4.84,-2.04
nursery,anew,5.73,-2.3,4.04,-2.74
obesity,anew,2.73,-1.85,3.87,-2.82
obey,anew,4.52,-1.88,4.23,-1.72
obnoxious,annoying,3.5,-2.18,4.74,-2.42
obnoxious,anew,3.5,-2.18,4.74,-2.42
obscene,anew,4.23,-2.3,5.04,-2.3
obsession,anew,4.52,-2.13,6.41,-2.13
ocean,anew,7.12,-1.72,4.95,-2.79
odd,anew,4.82,-2.04,4.27,-2.46
offend,anew,2.76,-1.5,5.56,-2.06
office,anew,5.24,-1.59,4.08,-1.92
ok,content,6.06,-1.42,4.7,-2.54
okay,content,6.06,-1.42,4.7,-2.54
opinion,anew,6.28,-1.45,4.89,-2.46
optimism,anew,6.95,-2.24,5.34,-2.58
option,anew,6.49,-1.31,4.74,-2.23
orchestra,anew,6.02,-1.89,3.52,-2.29
orgasm,anew,8.32,-1.31,8.1,-1.45
outdoors,anew,7.47,-1.8,5.92,-2.55
outrage,angry,3.52,-2.12,6.83,-2.26
outrage,anew,3.52,-2.12,6.83,-2.26
outraged,angry,3.52,-2.12,6.83,-2.26
outraging,angry,3.52,-2.12,6.83,-2.26
outstanding,happy,7.75,-1.75,6.24,-2.59
outstanding,anew,7.75,-1.75,6.24,-2.59
overcast,anew,3.65,-1.61,3.46,-1.92
overjoyed,excited,8.66,-1.64,6.92,-2.3
overwhelmed,excited,4.19,-2.61,7,-2.37
overwhelmed,anew,4.19,-2.61,7,-2.37
owl,anew,5.8,-1.31,3.98,-1.87
pain,anew,2.13,-1.81,6.5,-2.49
paint,anew,5.62,-1.72,4.1,-2.36
palace,anew,7.19,-1.78,5.1,-2.75
pamphlet,anew,4.79,-1.05,3.62,-2.02
pancakes,anew,6.08,-1.83,4.06,-2.13
panic,anew,3.12,-1.84,7.02,-2.02
paper,anew,5.2,-1.21,2.5,-1.85
paradise,anew,8.72,-0.6,5.12,-3.38
paralysis,anew,1.98,-1.44,4.73,-2.83
part,anew,5.11,-1.78,3.82,-2.24
party,anew,7.86,-1.83,6.69,-2.84
passage,anew,5.28,-1.44,4.36,-2.13
passion,anew,8.03,-1.27,7.26,-2.57
pasta,anew,6.69,-1.64,4.94,-2.04
patent,anew,5.29,-1.08,3.5,-1.84
patient,content,5.29,-1.89,4.21,-2.37
patient,anew,5.29,-1.89,4.21,-2.37
patriot,anew,6.71,-1.69,5.17,-2.53
peace,anew,7.72,-1.75,2.95,-2.55
penalty,anew,2.83,-1.56,5.1,-2.31
pencil,anew,5.22,-0.68,3.14,-1.9
penis,anew,5.9,-1.72,5.54,-2.63
penthouse,anew,6.81,-1.64,5.52,-2.49
people,anew,7.33,-1.7,5.94,-2.09
perfection,anew,7.25,-2.05,5.95,-2.73
perfume,anew,6.76,-1.48,5.05,-2.36
person,anew,6.32,-1.74,4.19,-2.45
pervert,anew,2.79,-2.12,6.26,-2.61
pest,anew,3.13,-1.82,5.62,-2.15
pet,anew,6.79,-2.32,5.1,-2.59
phase,anew,5.17,-0.79,3.98,-1.82
pie,anew,6.41,-1.89,4.2,-2.4
pig,anew,5.07,-1.97,4.2,-2.42
pillow,anew,7.92,-1.4,2.97,-2.52
pinch,anew,3.83,-1.7,4.59,-2.1
pistol,anew,4.2,-2.58,6.15,-2.19
pity,anew,3.37,-1.57,3.72,-2.02
pizza,anew,6.65,-2.23,5.24,-2.09
plain,anew,4.39,-1.46,3.52,-2.05
plane,anew,6.43,-1.98,6.14,-2.39
plant,anew,5.98,-1.83,3.62,-2.25
pleased,happy,8.01,-1.32,5.97,-2.55
pleasure,anew,8.28,-0.92,5.74,-2.81
poetry,anew,5.86,-1.91,4,-2.85
poison,anew,1.98,-1.44,6.05,-2.82
politeness,anew,7.18,-1.5,3.74,-2.37
pollute,anew,1.85,-1.11,6.08,-2.42
positive,happy,8,-1.32,5.97,-2.55
poster,anew,5.34,-1.75,3.93,-2.56
poverty,anew,1.67,-0.9,4.87,-2.66
power,anew,6.54,-2.21,6.67,-1.87
powerful,anew,6.84,-1.8,5.83,-2.69
prairie,anew,5.75,-1.43,3.41,-2.17
present,anew,6.95,-1.85,5.12,-2.39
pressure,anew,3.38,-1.61,6.07,-2.26
prestige,anew,7.26,-1.9,5.86,-2.08
pretty,anew,7.75,-1.26,6.03,-2.22
prick,anew,3.98,-1.73,4.7,-2.59
pride,confident,7,-2.11,5.83,-2.48
pride,anew,7,-2.11,5.83,-2.48
prideful,confident,7,-2.11,5.83,-2.48
priest,anew,6.42,-2,4.41,-2.71
prison,anew,2.05,-1.34,5.7,-2.56
privacy,anew,5.88,-1.5,4.12,-1.83
profit,anew,7.63,-1.3,6.68,-1.78
progress,anew,7.73,-1.34,6.02,-2.58
promotion,anew,8.2,-1.15,6.44,-2.58
protected,safe,7.29,-1.79,4.09,-2.77
protected,anew,7.29,-1.79,4.09,-2.77
proud,confident,8.03,-1.56,5.56,-3.01
proud,anew,8.03,-1.56,5.56,-3.01
pungent,anew,3.95,-2.09,4.24,-2.17
punishment,anew,2.22,-1.41,5.93,-2.4
puppy,anew,7.56,-1.9,5.85,-2.78
pus,anew,2.86,-1.91,4.82,-2.06
putrid,anew,2.38,-1.71,5.74,-2.26
python,anew,4.05,-2.48,6.18,-2.25
quality,anew,6.25,-1.59,4.48,-2.12
quarrel,anew,2.93,-2.06,6.29,-2.56
quart,anew,5.39,-2.01,3.59,-2.51
queen,anew,6.44,-1.43,4.76,-2.18
quick,anew,6.64,-1.61,6.57,-1.78
quiet,anew,5.58,-1.83,2.82,-2.13
rabbit,anew,6.57,-1.92,4.02,-2.19
rabies,anew,1.77,-0.97,6.1,-2.62
radiant,anew,6.73,-2.17,5.39,-2.82
radiator,anew,4.67,-1.05,4.02,-1.94
radio,anew,6.73,-1.47,4.78,-2.82
rage,angry,2.41,-1.86,8.17,-1.4
rage,anew,2.41,-1.86,8.17,-1.4
raging,angry,2.41,-1.86,8.17,-1.4
rain,anew,5.08,-2.51,3.65,-2.35
rainbow,anew,8.14,-1.23,4.64,-2.88
rancid,anew,4.34,-2.28,5.04,-2.27
rape,anew,1.25,-0.91,6.81,-3.17
rat,anew,3.02,-1.66,4.95,-2.36
rattle,anew,5.03,-1.23,4.36,-2.18
razor,anew,4.81,-2.16,5.36,-2.44
red,anew,6.41,-1.61,5.29,-2.04
refreshment,anew,7.44,-1.29,4.45,-2.7
regretful,regret,2.28,-1.42,5.74,-2.32
regretful,anew,2.28,-1.42,5.74,-2.32
regreting,regret,2.28,-1.42,5.74,-2.32
rejected,neglected,1.5,-1.09,6.37,-2.56
rejected,anew,1.5,-1.09,6.37,-2.56
rejecting,neglected,1.5,-1.09,6.37,-2.56
relaxed,calm,7,-1.77,2.39,-2.13
relaxed,anew,7,-1.77,2.39,-2.13
relaxing,calm,7,-1.77,2.39,-2.13
relief,fortunate,7.09,-2,5.16,-2.62
relieved,fortunate,7.09,-2,5.16,-2.62
repentant,anew,5.53,-1.86,4.69,-1.98
reptile,anew,4.77,-2,5.18,-2.19
rescue,anew,7.7,-1.24,6.53,-2.56
resent,angry,3.76,-1.9,4.47,-2.12
resent,anew,3.76,-1.9,4.47,-2.12
resentful,angry,3.76,-1.9,4.47,-2.12
resenting,angry,3.76,-1.9,4.47,-2.12
reserved,shy,4.88,-1.83,3.27,-2.05
reserved,anew,4.88,-1.83,3.27,-2.05
respect,respect,7.64,-1.29,5.19,-2.39
respect,anew,7.64,-1.29,5.19,-2.39
respectful,respect,7.22,-1.27,4.6,-2.67
respectful,anew,7.22,-1.27,4.6,-2.67
restaurant,anew,6.76,-1.85,5.41,-2.55
reunion,anew,6.48,-2.45,6.34,-2.35
reverent,anew,5.35,-1.21,4,-1.6
revolt,anew,4.13,-1.78,6.56,-2.34
revolver,anew,4.02,-2.44,5.55,-2.39
reward,rewarded,7.53,-1.67,4.95,-2.62
reward,anew,7.53,-1.67,4.95,-2.62
rewarded,rewarded,7.53,-1.67,4.95,-2.62
riches,anew,7.7,-1.95,6.17,-2.7
ridicule,anew,3.13,-2.24,5.83,-2.73
rifle,anew,4.02,-2.76,6.35,-2.04
rigid,anew,3.66,-2.12,4.66,-2.47
riot,anew,2.96,-1.93,6.39,-2.63
river,anew,6.85,-1.69,4.51,-2.42
roach,anew,2.35,-1.7,6.64,-2.64
robber,anew,2.61,-1.69,5.62,-2.72
rock,anew,5.56,-1.38,4.52,-2.37
rollercoaster,anew,8.02,-1.63,8.06,-1.71
romantic,anew,8.32,-1,7.59,-2.07
rotten,anew,2.26,-1.37,4.53,-2.38
rough,anew,4.74,-2,5.33,-2.04
rude,anew,2.5,-2.11,6.31,-2.47
runner,anew,5.67,-1.91,4.76,-2.4
rusty,anew,3.86,-1.47,3.77,-2.16
sad,sad,1.61,-0.95,4.13,-2.38
sad,anew,1.61,-0.95,4.13,-2.38
sadness,sad,1.61,-0.95,4.13,-2.38
safe,safe,7.07,-1.9,3.86,-2.72
safe,anew,7.07,-1.9,3.86,-2.72
sailboat,anew,7.25,-1.71,4.88,-2.73
saint,anew,6.49,-1.7,4.49,-1.9
salad,anew,5.74,-1.62,3.81,-2.29
salute,anew,5.92,-1.57,5.31,-2.23
sapphire,anew,7,-1.88,5,-2.72
satisfied,content,7.94,-1.19,4.94,-2.63
satisfied,anew,7.94,-1.19,4.94,-2.63
satisfying,content,7.94,-1.19,4.94,-2.63
save,anew,6.45,-1.93,4.95,-2.19
savior,anew,7.73,-1.56,5.8,-3.01
scalding,anew,2.82,-2.12,5.95,-2.55
scandal,anew,3.32,-1.81,5.12,-2.22
scapegoat,anew,3.67,-1.65,4.53,-2.13
scar,anew,3.38,-1.7,4.79,-2.11
scared,scared,2.78,-1.99,6.82,-2.03
scared,anew,2.78,-1.99,6.82,-2.03
scholar,anew,7.26,-1.42,5.12,-2.46
scissors,anew,5.05,-0.96,4.47,-1.76
scorching,anew,3.76,-1.83,5,-2.74
scorn,contempt,2.84,-2.07,5.48,-2.52
scorn,anew,2.84,-2.07,5.48,-2.52
scornful,contempt,3.02,-2.03,5.04,-2.56
scornful,anew,3.02,-2.03,5.04,-2.56
scorpion,anew,3.69,-2.63,5.38,-3.08
scream,anew,3.88,-2.07,7.04,-1.96
scum,anew,2.43,-1.56,4.88,-2.36
scurvy,anew,3.19,-2,4.71,-2.72
seasick,anew,2.05,-1.2,5.8,-2.88
seat,anew,4.95,-0.98,2.95,-1.72
secure,anew,7.57,-1.76,3.14,-2.47
selfish,selfish,2.42,-1.62,5.5,-2.62
selfish,anew,2.42,-1.62,5.5,-2.62
sentiment,anew,5.98,-1.71,4.41,-2.3
serious,serious,5.08,-1.59,4,-1.87
serious,anew,5.08,-1.59,4,-1.87
severe,anew,3.2,-1.74,5.26,-2.36
sex,anew,8.05,-1.53,7.36,-1.91
sexy,erotic,8.02,-1.12,7.36,-1.91
sexy,anew,8.02,-1.12,7.36,-1.91
shabby,sad,2.13,-1.45,5.07,-2.54
shadow,anew,4.35,-1.23,4.3,-2.26
shamed,ashamed,2.5,-1.34,4.88,-2.27
shamed,anew,2.5,-1.34,4.88,-2.27
shameful,ashamed,2.5,-1.34,4.88,-2.27
shaming,ashamed,2.5,-1.34,4.88,-2.27
shark,anew,3.65,-2.47,7.16,-1.96
sheltered,safe,5.75,-1.92,4.28,-1.77
sheltered,anew,5.75,-1.92,4.28,-1.77
ship,anew,5.55,-1.4,4.38,-2.29
shotgun,anew,4.37,-2.75,6.27,-1.94
shriek,anew,3.93,-2.22,5.36,-2.91
shy,shy,4.64,-1.83,3.77,-2.29
shy,anew,4.64,-1.83,3.77,-2.29
sick,anew,1.9,-1.14,4.29,-2.45
sickness,anew,2.25,-1.71,5.61,-2.67
silk,anew,6.9,-1.27,3.71,-2.51
silly,happy,7.41,-1.8,5.88,-2.38
silly,anew,7.41,-1.8,5.88,-2.38
sin,anew,2.8,-1.67,5.78,-2.21
sinful,anew,2.93,-2.15,6.29,-2.43
sissy,scared,3.14,-1.96,5.17,-2.57
sissy,anew,3.14,-1.96,5.17,-2.57
skeptical,curious,4.52,-1.63,4.91,-1.92
skeptical,anew,4.52,-1.63,4.91,-1.92
skijump,anew,7.06,-1.73,7.06,-2.1
skull,anew,4.27,-1.83,4.75,-1.85
sky,anew,7.37,-1.4,4.27,-2.17
skyscraper,anew,5.88,-1.87,5.71,-2.17
slap,anew,2.95,-1.79,6.46,-2.58
slaughter,anew,1.64,-1.18,6.77,-2.42
slave,anew,1.84,-1.13,6.21,-2.93
sleep,anew,7.2,-1.77,2.8,-2.66
slime,anew,2.68,-1.66,5.36,-2.63
slow,anew,3.93,-1.6,3.39,-2.22
slum,sad,2.39,-1.25,4.78,-2.52
slum,anew,2.39,-1.25,4.78,-2.52
slush,anew,4.66,-1.88,3.73,-2.23
smallpox,anew,2.52,-2.08,5.58,-2.13
smooth,anew,6.58,-1.78,4.91,-2.57
snake,anew,3.31,-2.2,6.82,-2.1
snob,anew,3.36,-1.81,5.65,-2.36
snow,anew,7.08,-1.83,5.75,-2.47
snuggle,anew,7.92,-1.24,4.16,-2.8
social,anew,6.88,-1.82,4.98,-2.59
soft,anew,7.12,-1.34,4.63,-2.61
solemn,anew,4.32,-1.51,3.56,-1.95
song,anew,7.1,-1.97,6.07,-2.42
soothe,calm,7.3,-1.85,4.4,-3.08
soothe,anew,7.3,-1.85,4.4,-3.08
soothed,calm,7.3,-1.85,4.4,-3.08
sour,mean,3.93,-1.98,5.1,-1.95
sour,anew,3.93,-1.98,5.1,-1.95
space,anew,6.78,-1.66,5.14,-2.54
spanking,anew,3.55,-2.54,5.41,-2.73
sphere,anew,5.33,-0.87,3.88,-1.99
spider,anew,3.33,-1.72,5.71,-2.21
spirit,anew,7,-1.32,5.56,-2.62
spouse,anew,7.58,-1.48,5.21,-2.75
spray,anew,5.45,-1.63,4.14,-2.28
spring,anew,7.76,-1.51,5.67,-2.51
square,anew,4.74,-1.02,3.18,-1.76
stagnant,anew,4.15,-1.57,3.93,-1.94
star,anew,7.27,-1.66,5.83,-2.44
startled,surprised,4.5,-1.67,6.93,-2.24
startled,anew,4.5,-1.67,6.93,-2.24
starving,starving,2.39,-1.82,5.61,-2.53
starving,anew,2.39,-1.82,5.61,-2.53
statue,anew,5.17,-0.7,3.46,-1.72
stench,anew,2.19,-1.37,4.36,-2.46
stiff,anew,4.68,-1.97,4.02,-2.41
stink,anew,3,-1.79,4.26,-2.1
stomach,anew,4.82,-2.06,3.93,-2.49
stool,anew,4.56,-1.72,4,-2.14
storm,anew,4.95,-2.22,5.71,-2.34
stove,anew,4.98,-1.69,4.51,-2.14
street,anew,5.22,-0.72,3.39,-1.87
stress,stressed,2.09,-1.41,7.45,-2.38
stress,anew,2.09,-1.41,7.45,-2.38
stressful,stressed,2.09,-1.41,7.45,-2.38
stressing,stressed,2.09,-1.41,7.45,-2.38
strong,anew,7.11,-1.48,5.92,-2.28
stupid,anew,2.31,-1.37,4.72,-2.71
subdued,anew,4.67,-1.31,2.9,-1.81
success,anew,8.29,-0.93,6.11,-2.65
